Title,age,height,body_type,region_origin,sphere_of_employment,app_source,chat_channel,met,days_to_meet,sex_quality,emotional_comfort,chemistry,communication_style_match,relationship_outcome,activity
1534,26,160-170,mediocre,SouthAmerica,finance / banking / consulting,Hinge,whatsapp,0,,,,,,0,not active
14646,18,160-170,average,Asia,unemployed,tinder,snapchat,1,7-15,4.0,5.0,3.0,4.0,2,active
6894,37,190-200,average,CentralEurope,sales / marketing,tinder,snapchat,1,7-15,0.0,5.0,3.0,5.0,2,active
12078,25,170-180,average,MiddleEast,public sector / government,Hinge,whatsapp,1,1-7,0.0,2.0,5.0,2.0,2,active
4276,52,190-200,athletic,SouthEurope,education / academia,Bumble,whatsapp,1,15-30,3.0,3.0,3.0,3.0,1,not active
13007,46,160-170,overweight,MiddleEast,engineering / manufacturing,Bumble,snapchat,0,,,,,,0,not active
9219,37,180-190,average,NorthAmerica,public sector / government,tinder,snapchat,1,7-15,2.0,4.0,3.0,5.0,1,active
8845,42,160-170,average,CentralEurope,public sector / government,tinder,whatsapp,1,1-7,3.0,4.0,2.0,4.0,1,not active
990,28,170-180,average,EasternEurope,it / tech,tinder,whatsapp,1,1-7,5.0,4.0,4.0,4.0,2,active
5270,47,200-210,muscular,SouthEurope,self-employed,tinder,whatsapp,0,,,,,,0,not active
12082,29,170-180,athletic,EasternEurope,finance / banking / consulting,instagram,whatsapp,1,7-15,0.0,2.0,2.0,2.0,0,not active
9511,51,180-190,mediocre,WesternEurope,self-employed,Hinge,instagram dm,0,,,,,,0,not active
4039,29,170-180,average,SouthAmerica,service / hospitality,tinder,whatsapp,1,7-15,5.0,4.0,1.0,4.0,1,active
14180,22,170-180,average,EasternEurope,engineering / manufacturing,tinder,snapchat,1,7-15,4.0,2.0,1.0,1.0,0,not active
9402,38,200-210,average,Africa,public sector / government,Hinge,whatsapp,1,7-15,4.0,2.0,4.0,2.0,1,not active
7025,46,180-190,slim,WesternEurope,education / academia,tinder,snapchat,1,7-15,3.0,3.0,3.0,3.0,1,active
5945,40,190-200,average,NorthAmerica,other,instagram,telegram,1,1-7,3.0,3.0,4.0,3.0,0,not active
7965,28,180-190,overweight,WesternEurope,service / hospitality,instagram,snapchat,1,7-15,2.0,3.0,2.0,3.0,1,not active
8749,21,160-170,athletic,CentralEurope,it / tech,tinder,snapchat,0,,,,,,0,not active
6614,46,170-180,mediocre,Asia,finance / banking / consulting,Hinge,instagram dm,0,,,,,,0,not active
11848,36,180-190,mediocre,SouthAmerica,public sector / government,tinder,snapchat,1,7-15,3.0,4.0,4.0,4.0,2,active
7836,35,190-200,muscular,EasternEurope,healthcare / medicine,Bumble,whatsapp,0,,,,,,0,not active
10005,38,200-210,athletic,CentralEurope,self-employed,Bumble,snapchat,1,7-15,2.0,5.0,4.0,5.0,1,active
5729,28,170-180,mediocre,Africa,public sector / government,grindr,grindr,0,,,,,,0,not active
2965,51,180-190,athletic,SouthEurope,finance / banking / consulting,Hinge,snapchat,0,,,,,,0,not active
754,26,200-210,average,WesternEurope,engineering / manufacturing,tinder,whatsapp,1,1-7,3.0,5.0,3.0,5.0,1,not active
11265,25,180-190,muscular,MiddleEast,it / tech,Bumble,whatsapp,1,1-7,3.0,3.0,2.0,3.0,1,active
11000,20,180-190,muscular,NorthAmerica,sales / marketing,tinder,snapchat,1,15-30,4.0,2.0,5.0,2.0,2,active
6581,35,200-210,athletic,Africa,education / academia,Hinge,whatsapp,1,7-15,0.0,2.0,4.0,2.0,2,active
7879,19,160-170,mediocre,NorthAmerica,engineering / manufacturing,tinder,snapchat,0,,,,,,0,not active
11362,31,190-200,athletic,MiddleEast,finance / banking / consulting,Bumble,instagram dm,0,,,,,,0,not active
11969,40,190-200,athletic,NorthAmerica,finance / banking / consulting,Hinge,whatsapp,1,15-30,2.0,1.0,5.0,2.0,1,active
10299,48,200-210,athletic,NorthAmerica,engineering / manufacturing,grindr,whatsapp,1,7-15,2.0,1.0,1.0,1.0,0,not active
9229,37,190-200,athletic,CentralEurope,healthcare / medicine,Hinge,telegram,0,,,,,,0,not active
4852,34,170-180,average,MiddleEast,finance / banking / consulting,instagram,snapchat,0,,,,,,0,not active
7716,25,190-200,muscular,EasternEurope,self-employed,grindr,telegram,1,15-30,4.0,3.0,4.0,3.0,2,active
11284,48,170-180,slim,MiddleEast,it / tech,Hinge,snapchat,1,1-7,5.0,3.0,1.0,3.0,2,active
4418,42,200-210,athletic,NorthAmerica,finance / banking / consulting,Hinge,snapchat,0,,,,,,0,not active
2142,35,160-170,average,EasternEurope,arts / media / design,Hinge,instagram dm,0,,,,,,0,not active
3184,27,160-170,average,EasternEurope,sales / marketing,Bumble,snapchat,1,30-90,2.0,5.0,2.0,4.0,1,active
8803,29,160-170,mediocre,Asia,public sector / government,instagram,instagram dm,1,15-30,2.0,2.0,2.0,2.0,1,not active
7863,39,180-190,overweight,SouthAmerica,it / tech,tinder,instagram dm,1,7-15,4.0,4.0,2.0,4.0,2,active
7418,18,170-180,average,SouthAmerica,it / tech,instagram,whatsapp,1,1-7,4.0,2.0,2.0,2.0,2,active
4158,47,200-210,average,WesternEurope,healthcare / medicine,Hinge,whatsapp,1,7-15,2.0,1.0,1.0,1.0,1,active
4373,25,160-170,average,EasternEurope,it / tech,tinder,snapchat,1,7-15,3.0,4.0,2.0,4.0,1,active
4719,36,180-190,athletic,WesternEurope,finance / banking / consulting,Hinge,instagram dm,1,15-30,4.0,4.0,2.0,4.0,1,active
5158,47,170-180,athletic,CentralEurope,healthcare / medicine,Bumble,snapchat,0,,,,,,0,not active
8919,18,190-200,athletic,MiddleEast,public sector / government,Hinge,snapchat,1,1-7,4.0,2.0,4.0,2.0,2,active
7348,32,180-190,mediocre,SouthEurope,healthcare / medicine,Hinge,whatsapp,1,7-15,3.0,4.0,3.0,3.0,1,active
5210,38,180-190,mediocre,Africa,education / academia,Bumble,instagram dm,1,1-7,4.0,5.0,1.0,5.0,0,not active
2183,43,180-190,slim,MiddleEast,engineering / manufacturing,grindr,whatsapp,1,7-15,4.0,5.0,3.0,5.0,2,active
14331,22,160-170,average,WesternEurope,engineering / manufacturing,tinder,snapchat,1,7-15,1.0,1.0,4.0,1.0,0,not active
9976,40,170-180,mediocre,EasternEurope,sales / marketing,Bumble,whatsapp,1,7-15,2.0,3.0,1.0,3.0,1,active
6472,42,160-170,mediocre,CentralEurope,finance / banking / consulting,tinder,tinder,0,,,,,,0,not active
3123,46,170-180,muscular,SouthEurope,it / tech,tinder,whatsapp,1,7-15,3.0,5.0,2.0,5.0,1,active
2432,31,180-190,mediocre,NorthAmerica,finance / banking / consulting,Hinge,whatsapp,1,15-30,3.0,2.0,5.0,2.0,1,not active
13502,21,180-190,athletic,Asia,finance / banking / consulting,Hinge,whatsapp,1,30-90,2.0,1.0,2.0,1.0,0,not active
1595,47,180-190,average,MiddleEast,finance / banking / consulting,tinder,snapchat,1,15-30,3.0,5.0,2.0,5.0,1,not active
5415,45,200-210,muscular,NorthAmerica,education / academia,Bumble,whatsapp,0,,,,,,0,not active
10814,48,200-210,athletic,EasternEurope,it / tech,other,whatsapp,1,1-7,1.0,5.0,2.0,5.0,1,active
1447,42,180-190,athletic,WesternEurope,finance / banking / consulting,Hinge,whatsapp,1,1-7,1.0,5.0,3.0,5.0,2,active
10805,50,170-180,muscular,NorthAmerica,public sector / government,tinder,snapchat,0,,,,,,0,not active
6481,50,190-200,muscular,Africa,public sector / government,instagram,snapchat,0,,,,,,0,not active
227,18,180-190,mediocre,NorthAmerica,engineering / manufacturing,tinder,whatsapp,1,1-7,2.0,2.0,3.0,2.0,2,active
4583,37,190-200,athletic,SouthEurope,public sector / government,grindr,snapchat,1,1-7,4.0,1.0,2.0,1.0,1,active
261,47,180-190,mediocre,SouthAmerica,service / hospitality,Hinge,snapchat,0,,,,,,0,not active
2867,28,200-210,athletic,WesternEurope,self-employed,tinder,snapchat,1,7-15,3.0,3.0,4.0,4.0,1,active
5317,30,170-180,muscular,Asia,education / academia,Hinge,telegram,1,7-15,4.0,4.0,3.0,4.0,2,active
12737,31,160-170,athletic,SouthAmerica,finance / banking / consulting,tinder,snapchat,1,7-15,4.0,4.0,3.0,4.0,1,active
4832,24,160-170,athletic,NorthAmerica,engineering / manufacturing,tinder,instagram dm,1,30-90,2.0,3.0,5.0,3.0,2,active
4569,52,200-210,athletic,WesternEurope,service / hospitality,tinder,tinder,1,7-15,1.0,2.0,3.0,2.0,0,not active
5754,35,200-210,athletic,NorthAmerica,it / tech,tinder,snapchat,1,1-7,2.0,4.0,3.0,4.0,1,active
10387,50,200-210,muscular,Africa,engineering / manufacturing,tinder,snapchat,1,30-90,3.0,5.0,1.0,5.0,1,active
13307,18,200-210,muscular,Africa,sales / marketing,tinder,snapchat,0,,,,,,1,active
4115,30,190-200,athletic,WesternEurope,education / academia,Bumble,instagram dm,0,,,,,,0,not active
10757,41,200-210,athletic,WesternEurope,service / hospitality,grindr,instagram dm,0,,,,,,0,not active
5796,46,190-200,athletic,Africa,it / tech,instagram,whatsapp,0,,,,,,0,not active
7683,25,180-190,mediocre,SouthAmerica,public sector / government,grindr,instagram dm,0,,,,,,1,active
12064,38,180-190,athletic,CentralEurope,other,Hinge,whatsapp,1,15-30,5.0,4.0,2.0,4.0,2,active
3009,45,170-180,athletic,CentralEurope,public sector / government,Hinge,whatsapp,0,,,,,,0,not active
8133,35,160-170,average,SouthEurope,sales / marketing,Hinge,instagram dm,0,,,,,,0,not active
13058,26,160-170,athletic,EasternEurope,finance / banking / consulting,tinder,snapchat,0,,,,,,0,not active
10670,52,180-190,average,Asia,sales / marketing,grindr,whatsapp,1,1-7,4.0,3.0,2.0,3.0,2,active
12010,18,160-170,muscular,SouthAmerica,it / tech,Hinge,instagram dm,1,7-15,5.0,4.0,4.0,4.0,1,active
9537,44,170-180,mediocre,Asia,education / academia,Hinge,instagram dm,0,,,,,,1,active
7643,21,170-180,average,Africa,sales / marketing,Bumble,instagram dm,1,7-15,2.0,5.0,4.0,5.0,1,not active
268,29,170-180,average,Africa,unemployed,Bumble,other,1,1-7,3.0,3.0,5.0,3.0,2,active
7458,41,160-170,average,CentralEurope,engineering / manufacturing,tinder,tinder,0,,,,,,0,not active
11973,43,160-170,athletic,MiddleEast,finance / banking / consulting,Hinge,other,1,15-30,3.0,2.0,3.0,3.0,2,active
10606,36,160-170,muscular,MiddleEast,self-employed,other,whatsapp,1,15-30,3.0,4.0,4.0,5.0,1,active
4833,22,180-190,mediocre,SouthEurope,it / tech,Hinge,instagram dm,1,15-30,4.0,2.0,4.0,2.0,1,not active
7952,27,160-170,mediocre,EasternEurope,finance / banking / consulting,instagram,snapchat,0,,,,,,0,not active
4745,49,190-200,muscular,NorthAmerica,education / academia,Bumble,grindr,1,7-15,3.0,4.0,2.0,4.0,1,not active
13535,49,200-210,muscular,Africa,it / tech,Bumble,instagram dm,0,,,,,,0,not active
13216,42,160-170,athletic,MiddleEast,finance / banking / consulting,Hinge,instagram dm,1,7-15,2.0,5.0,1.0,5.0,1,not active
6894,36,180-190,muscular,SouthEurope,healthcare / medicine,tinder,whatsapp,1,7-15,1.0,3.0,4.0,3.0,1,active
15,25,190-200,athletic,EasternEurope,sales / marketing,Hinge,whatsapp,1,7-15,4.0,2.0,2.0,3.0,0,not active
14896,21,190-200,athletic,Africa,engineering / manufacturing,tinder,snapchat,0,,,,,,0,not active
8756,41,160-170,muscular,EasternEurope,sales / marketing,tinder,tinder,0,,,,,,0,not active
14333,50,200-210,average,SouthAmerica,finance / banking / consulting,Hinge,telegram,0,,,,,,0,not active
5933,38,190-200,athletic,Africa,it / tech,instagram,snapchat,1,1-7,5.0,4.0,4.0,4.0,1,active
2374,27,170-180,athletic,CentralEurope,healthcare / medicine,tinder,whatsapp,1,1-7,1.0,2.0,4.0,2.0,2,active
10428,41,180-190,slim,SouthAmerica,it / tech,instagram,instagram dm,1,15-30,4.0,5.0,5.0,5.0,1,active
6729,19,160-170,mediocre,SouthEurope,finance / banking / consulting,grindr,instagram dm,0,,,,,,0,not active
1860,18,190-200,average,MiddleEast,self-employed,Hinge,snapchat,0,,,,,,1,not active
5994,43,170-180,slim,Asia,education / academia,Bumble,whatsapp,1,7-15,4.0,3.0,3.0,3.0,1,active
11717,33,200-210,average,Asia,public sector / government,tinder,snapchat,1,30-90,4.0,4.0,4.0,4.0,2,active
11371,29,200-210,average,SouthEurope,education / academia,Hinge,whatsapp,1,7-15,4.0,4.0,4.0,4.0,2,active
12110,52,180-190,mediocre,EasternEurope,self-employed,Bumble,whatsapp,1,15-30,4.0,3.0,2.0,4.0,2,active
1866,41,160-170,athletic,CentralEurope,healthcare / medicine,Hinge,instagram dm,0,,,,,,0,not active
14715,20,180-190,mediocre,WesternEurope,unemployed,tinder,instagram dm,0,,,,,,0,not active
385,21,200-210,average,Africa,self-employed,tinder,snapchat,1,7-15,3.0,2.0,4.0,2.0,2,active
6410,35,180-190,mediocre,WesternEurope,public sector / government,tinder,snapchat,1,1-7,3.0,3.0,2.0,3.0,1,active
7894,45,180-190,overweight,SouthAmerica,self-employed,tinder,telegram,1,7-15,2.0,4.0,3.0,4.0,1,active
14322,33,190-200,athletic,SouthEurope,public sector / government,tinder,instagram dm,0,,,,,,0,not active
13514,25,160-170,average,EasternEurope,engineering / manufacturing,tinder,instagram dm,1,30-90,2.0,3.0,4.0,4.0,2,active
13679,38,200-210,athletic,NorthAmerica,public sector / government,tinder,snapchat,1,1-7,1.0,1.0,4.0,1.0,1,active
10461,28,190-200,muscular,MiddleEast,sales / marketing,tinder,snapchat,1,7-15,2.0,3.0,4.0,3.0,1,active
12933,18,200-210,average,Africa,finance / banking / consulting,Bumble,whatsapp,1,7-15,2.0,2.0,4.0,1.0,1,not active
8775,18,180-190,athletic,CentralEurope,finance / banking / consulting,Hinge,instagram dm,1,7-15,3.0,3.0,2.0,4.0,1,not active
12305,22,200-210,muscular,Africa,public sector / government,grindr,whatsapp,1,1-7,4.0,1.0,4.0,1.0,1,not active
2285,23,200-210,athletic,Africa,self-employed,instagram,snapchat,1,7-15,4.0,2.0,4.0,2.0,1,active
7787,39,180-190,overweight,MiddleEast,other,Hinge,snapchat,1,1-7,4.0,4.0,2.0,4.0,0,not active
2707,37,180-190,mediocre,MiddleEast,sales / marketing,tinder,telegram,1,15-30,0.0,5.0,4.0,5.0,1,not active
10516,22,190-200,athletic,Africa,finance / banking / consulting,grindr,snapchat,1,1-7,4.0,5.0,3.0,5.0,2,active
5820,45,170-180,mediocre,Africa,engineering / manufacturing,tinder,snapchat,1,15-30,4.0,5.0,2.0,5.0,2,active
7305,29,160-170,muscular,MiddleEast,service / hospitality,tinder,snapchat,1,7-15,5.0,3.0,3.0,3.0,1,not active
10549,28,170-180,mediocre,SouthEurope,healthcare / medicine,Bumble,instagram dm,1,7-15,1.0,5.0,5.0,5.0,2,active
434,51,180-190,mediocre,SouthAmerica,finance / banking / consulting,Bumble,snapchat,0,,,,,,0,not active
8605,23,170-180,mediocre,EasternEurope,engineering / manufacturing,tinder,snapchat,1,7-15,1.0,2.0,2.0,2.0,0,not active
7631,20,160-170,athletic,SouthEurope,finance / banking / consulting,Hinge,snapchat,1,15-30,4.0,2.0,1.0,2.0,2,active
12304,27,160-170,slim,EasternEurope,sales / marketing,grindr,grindr,1,1-7,3.0,3.0,3.0,3.0,2,active
14123,44,190-200,athletic,MiddleEast,it / tech,Bumble,instagram dm,1,7-15,3.0,4.0,1.0,4.0,1,active
12454,40,200-210,athletic,CentralEurope,it / tech,tinder,instagram dm,0,,,,,,0,not active
4513,36,160-170,mediocre,EasternEurope,unemployed,Hinge,snapchat,0,,,,,,0,not active
5056,52,180-190,mediocre,MiddleEast,public sector / government,instagram,snapchat,1,7-15,0.0,3.0,5.0,3.0,2,active
12085,37,160-170,overweight,SouthEurope,student,Bumble,whatsapp,0,,,,,,0,not active
13304,33,160-170,average,WesternEurope,finance / banking / consulting,Hinge,snapchat,1,30-90,3.0,3.0,4.0,3.0,2,active
1671,19,200-210,average,NorthAmerica,finance / banking / consulting,Hinge,whatsapp,1,7-15,2.0,5.0,2.0,5.0,1,not active
10492,48,190-200,muscular,CentralEurope,service / hospitality,Hinge,whatsapp,1,30-90,0.0,2.0,2.0,2.0,0,not active
11184,52,200-210,muscular,SouthAmerica,education / academia,Bumble,whatsapp,1,15-30,3.0,3.0,2.0,3.0,1,not active
3315,29,160-170,overweight,CentralEurope,healthcare / medicine,Hinge,instagram dm,1,7-15,1.0,3.0,3.0,3.0,1,not active
6693,33,160-170,athletic,SouthAmerica,sales / marketing,tinder,snapchat,1,7-15,3.0,4.0,5.0,4.0,2,active
1829,25,200-210,athletic,SouthEurope,engineering / manufacturing,instagram,whatsapp,1,1-7,0.0,3.0,2.0,3.0,0,not active
2049,18,180-190,average,WesternEurope,sales / marketing,grindr,snapchat,1,15-30,3.0,2.0,4.0,2.0,1,not active
6464,20,190-200,athletic,Africa,engineering / manufacturing,Hinge,instagram dm,0,,,,,,1,active
1856,40,190-200,athletic,CentralEurope,public sector / government,Hinge,whatsapp,1,7-15,5.0,3.0,2.0,3.0,1,active
11655,41,160-170,mediocre,MiddleEast,public sector / government,tinder,snapchat,0,,,,,,0,not active
11205,29,200-210,muscular,NorthAmerica,self-employed,grindr,snapchat,0,,,,,,0,not active
537,36,190-200,average,CentralEurope,finance / banking / consulting,grindr,instagram dm,1,other,1.0,4.0,5.0,4.0,1,not active
4273,20,190-200,average,Africa,student,Bumble,instagram dm,1,7-15,3.0,5.0,4.0,5.0,2,active
11775,45,180-190,average,CentralEurope,healthcare / medicine,Hinge,whatsapp,0,,,,,,0,not active
2685,27,190-200,muscular,WesternEurope,engineering / manufacturing,Hinge,snapchat,1,15-30,3.0,1.0,3.0,1.0,1,active
1608,43,160-170,muscular,Asia,self-employed,grindr,instagram dm,1,7-15,2.0,5.0,4.0,5.0,2,active
5178,29,190-200,muscular,Africa,public sector / government,Hinge,tinder,1,7-15,3.0,1.0,2.0,1.0,0,not active
2963,45,180-190,overweight,Africa,public sector / government,grindr,grindr,0,,,,,,0,not active
1734,29,170-180,athletic,SouthAmerica,sales / marketing,Bumble,instagram dm,1,7-15,0.0,3.0,3.0,4.0,1,active
4244,46,180-190,athletic,MiddleEast,it / tech,Bumble,other,1,7-15,2.0,1.0,3.0,1.0,0,not active
41,25,190-200,athletic,Africa,service / hospitality,Hinge,other,1,7-15,4.0,3.0,5.0,3.0,1,active
5413,18,190-200,athletic,Africa,arts / media / design,tinder,instagram dm,0,,,,,,0,not active
3780,30,180-190,slim,WesternEurope,it / tech,Hinge,tinder,1,7-15,2.0,2.0,3.0,2.0,1,active
4464,36,170-180,slim,CentralEurope,arts / media / design,tinder,whatsapp,1,7-15,4.0,3.0,2.0,3.0,1,not active
10370,28,180-190,mediocre,CentralEurope,public sector / government,tinder,tinder,1,7-15,4.0,3.0,2.0,3.0,2,active
2345,18,200-210,muscular,Africa,it / tech,Hinge,snapchat,1,1-7,2.0,4.0,3.0,4.0,1,active
9124,22,160-170,average,Asia,engineering / manufacturing,instagram,instagram dm,0,,,,,,0,not active
10619,20,160-170,athletic,EasternEurope,finance / banking / consulting,Hinge,instagram dm,0,,,,,,0,not active
11183,41,200-210,muscular,Africa,public sector / government,grindr,instagram dm,1,1-7,3.0,5.0,1.0,5.0,0,not active
11996,38,200-210,athletic,SouthAmerica,service / hospitality,grindr,snapchat,1,7-15,5.0,1.0,3.0,1.0,2,active
12150,48,190-200,muscular,Africa,public sector / government,grindr,instagram dm,0,,,,,,0,not active
6474,21,170-180,average,Asia,healthcare / medicine,Hinge,snapchat,1,7-15,5.0,3.0,4.0,3.0,1,active
2492,46,200-210,muscular,Africa,public sector / government,Hinge,snapchat,0,,,,,,1,active
1440,22,190-200,athletic,SouthEurope,healthcare / medicine,Bumble,instagram dm,1,1-7,4.0,3.0,2.0,3.0,1,active
8135,41,180-190,athletic,MiddleEast,finance / banking / consulting,Hinge,snapchat,1,7-15,1.0,4.0,2.0,3.0,1,not active
13873,46,170-180,muscular,SouthAmerica,finance / banking / consulting,grindr,grindr,0,,,,,,0,not active
11098,42,200-210,athletic,SouthEurope,it / tech,instagram,snapchat,1,7-15,2.0,5.0,1.0,4.0,1,active
14273,25,190-200,muscular,CentralEurope,engineering / manufacturing,tinder,snapchat,1,15-30,5.0,3.0,3.0,3.0,1,not active
13451,20,190-200,muscular,Africa,self-employed,Hinge,snapchat,1,7-15,4.0,2.0,2.0,1.0,2,active
11194,52,160-170,athletic,WesternEurope,finance / banking / consulting,Hinge,snapchat,0,,,,,,0,not active
5729,42,180-190,athletic,CentralEurope,engineering / manufacturing,tinder,whatsapp,1,1-7,3.0,3.0,2.0,3.0,1,active
7762,36,170-180,athletic,Africa,education / academia,tinder,instagram dm,1,7-15,5.0,4.0,2.0,4.0,2,active
5196,28,200-210,athletic,NorthAmerica,service / hospitality,tinder,snapchat,1,7-15,0.0,4.0,3.0,4.0,2,active
14391,23,160-170,mediocre,Asia,finance / banking / consulting,instagram,snapchat,1,15-30,4.0,3.0,4.0,3.0,1,active
14353,26,200-210,average,Africa,healthcare / medicine,Bumble,instagram dm,0,,,,,,0,not active
14111,32,170-180,muscular,MiddleEast,public sector / government,tinder,snapchat,1,1-7,4.0,2.0,3.0,2.0,2,active
13596,49,190-200,muscular,Africa,public sector / government,other,instagram dm,1,7-15,4.0,3.0,2.0,3.0,1,active
3189,51,180-190,average,MiddleEast,finance / banking / consulting,tinder,whatsapp,1,7-15,5.0,4.0,4.0,4.0,2,active
12428,21,180-190,athletic,NorthAmerica,it / tech,grindr,snapchat,0,,,,,,0,not active
10243,35,180-190,athletic,NorthAmerica,it / tech,grindr,snapchat,1,7-15,2.0,4.0,2.0,4.0,2,active
5319,23,160-170,mediocre,SouthAmerica,engineering / manufacturing,instagram,instagram dm,0,,,,,,0,not active
10810,18,180-190,athletic,Asia,sales / marketing,grindr,instagram dm,0,,,,,,0,not active
12714,29,190-200,athletic,MiddleEast,public sector / government,grindr,snapchat,0,,,,,,0,not active
14856,28,180-190,average,MiddleEast,other,Hinge,snapchat,1,1-7,0.0,5.0,2.0,5.0,1,active
